job_id,time_submitted,status,walltime,competition_sd,immigration_rate,replicate,f,daisie_version,ddmodel,params_i,runtime,nb_clades,nb_cpus
24675774,NA,COMPLETED,NA,0.369,1e-4,51,0.5,IW,11,1,00:00:33,NA,4
24675775,NA,COMPLETED,NA,0.369,1e-4,52,0.5,IW,11,1,00:58:40,NA,4
24675776,NA,COMPLETED,NA,0.369,1e-4,53,0.5,IW,11,1,00:15:24,NA,4
24675777,NA,COMPLETED,NA,0.369,1e-4,54,0.5,IW,11,1,00:12:32,NA,4
24675778,NA,COMPLETED,NA,0.369,1e-4,55,0.5,IW,11,1,00:07:03,NA,4
24675779,NA,COMPLETED,NA,0.369,1e-4,56,0.5,IW,11,1,00:18:26,NA,4
24675780,NA,"CANCELLED,TIMEOUT",NA,0.369,1e-4,57,0.5,IW,11,1,9-23:00:27,NA,4
24675781,NA,COMPLETED,NA,0.369,1e-4,58,0.5,IW,11,1,00:00:32,NA,4
24675782,NA,COMPLETED,NA,0.369,1e-4,59,0.5,IW,11,1,00:51:04,NA,4
24675783,NA,COMPLETED,NA,0.369,1e-4,60,0.5,IW,11,1,00:15:13,NA,4
24675784,NA,COMPLETED,NA,0.369,1e-4,61,0.5,IW,11,1,00:27:15,NA,4
24675785,NA,COMPLETED,NA,0.369,1e-4,62,0.5,IW,11,1,01:52:48,NA,4
24675786,NA,COMPLETED,NA,0.369,1e-4,63,0.5,IW,11,1,00:06:27,NA,4
24675787,NA,COMPLETED,NA,0.369,1e-4,64,0.5,IW,11,1,00:10:21,NA,4
24675788,NA,COMPLETED,NA,0.369,1e-4,65,0.5,IW,11,1,00:00:27,NA,4
24675789,NA,COMPLETED,NA,0.369,1e-4,66,0.5,IW,11,1,00:12:35,NA,4
24675790,NA,COMPLETED,NA,0.369,1e-4,67,0.5,IW,11,1,00:00:41,NA,4
24675791,NA,"CANCELLED,TIMEOUT",NA,0.369,1e-4,68,0.5,IW,11,1,9-23:00:22,NA,4
24675792,NA,COMPLETED,NA,0.369,1e-4,69,0.5,IW,11,1,00:32:37,NA,4
24675793,NA,COMPLETED,NA,0.369,1e-4,70,0.5,IW,11,1,00:49:59,NA,4
24675794,NA,COMPLETED,NA,0.369,1e-4,71,0.5,IW,11,1,00:08:18,NA,4
24675795,NA,"CANCELLED,TIMEOUT",NA,0.369,1e-4,72,0.5,IW,11,1,9-23:00:24,NA,4
24675798,NA,COMPLETED,NA,0.369,1e-4,75,0.5,IW,11,1,00:34:49,NA,4
24675797,NA,COMPLETED,NA,0.369,1e-4,74,0.5,IW,11,1,00:08:52,NA,4
24675796,NA,COMPLETED,NA,0.369,1e-4,73,0.5,IW,11,1,00:14:18,NA,4
24675799,NA,"TIMEOUT,CANCELLED",NA,0.369,1e-4,76,0.5,IW,11,1,9-23:00:23,NA,4
24675800,NA,COMPLETED,NA,0.369,1e-4,77,0.5,IW,11,1,00:07:31,NA,4
24675801,NA,COMPLETED,NA,0.369,1e-4,78,0.5,IW,11,1,00:00:34,NA,4
24675802,NA,"CANCELLED,TIMEOUT",NA,0.369,1e-4,79,0.5,IW,11,1,9-23:00:20,NA,4
24675803,NA,"CANCELLED,TIMEOUT",NA,0.369,1e-4,80,0.5,IW,11,1,9-23:00:19,NA,4
24675804,NA,COMPLETED,NA,0.369,1e-4,81,0.5,IW,11,1,00:14:11,NA,4
24675805,NA,COMPLETED,NA,0.369,1e-4,82,0.5,IW,11,1,00:05:27,NA,4
24675806,NA,COMPLETED,NA,0.369,1e-4,83,0.5,IW,11,1,00:31:27,NA,4
24675807,NA,COMPLETED,NA,0.369,1e-4,84,0.5,IW,11,1,00:01:07,NA,4
24675808,NA,COMPLETED,NA,0.369,1e-4,85,0.5,IW,11,1,02:18:34,NA,4
24675810,NA,COMPLETED,NA,0.369,1e-4,87,0.5,IW,11,1,00:05:58,NA,4
24675809,NA,COMPLETED,NA,0.369,1e-4,86,0.5,IW,11,1,00:17:59,NA,4
24675811,NA,COMPLETED,NA,0.369,1e-4,88,0.5,IW,11,1,00:06:50,NA,4
24675812,NA,COMPLETED,NA,0.369,1e-4,89,0.5,IW,11,1,00:05:03,NA,4
24675813,NA,COMPLETED,NA,0.369,1e-4,90,0.5,IW,11,1,00:08:49,NA,4
24675814,NA,COMPLETED,NA,0.369,1e-4,91,0.5,IW,11,1,00:27:24,NA,4
24675815,NA,COMPLETED,NA,0.369,1e-4,92,0.5,IW,11,1,00:39:35,NA,4
24675816,NA,COMPLETED,NA,0.369,1e-4,93,0.5,IW,11,1,00:22:24,NA,4
24675817,NA,COMPLETED,NA,0.369,1e-4,94,0.5,IW,11,1,00:55:47,NA,4
24675818,NA,COMPLETED,NA,0.369,1e-4,95,0.5,IW,11,1,00:00:36,NA,4
24675819,NA,COMPLETED,NA,0.369,1e-4,96,0.5,IW,11,1,00:20:13,NA,4
24675821,NA,COMPLETED,NA,0.369,1e-4,98,0.5,IW,11,1,00:22:19,NA,4
24675820,NA,FAILED,NA,0.369,1e-4,97,0.5,IW,11,1,7-20:54:59,NA,4
24675822,NA,COMPLETED,NA,0.369,1e-4,99,0.5,IW,11,1,00:11:48,NA,4
24675823,NA,COMPLETED,NA,0.369,1e-4,100,0.5,IW,11,1,00:23:56,NA,4
24675824,NA,COMPLETED,NA,0.369,0.001,1,0.5,IW,11,1,00:21:14,NA,4
24675825,NA,COMPLETED,NA,0.369,0.001,2,0.5,IW,11,1,02:26:08,NA,4
24675826,NA,COMPLETED,NA,0.369,0.001,3,0.5,IW,11,1,00:29:44,NA,4
24675827,NA,COMPLETED,NA,0.369,0.001,4,0.5,IW,11,1,03:16:45,NA,4
24675828,NA,COMPLETED,NA,0.369,0.001,5,0.5,IW,11,1,00:45:57,NA,4
24675829,NA,COMPLETED,NA,0.369,0.001,6,0.5,IW,11,1,01:21:18,NA,4
24675830,NA,COMPLETED,NA,0.369,0.001,7,0.5,IW,11,1,02:16:15,NA,4
24675831,NA,COMPLETED,NA,0.369,0.001,8,0.5,IW,11,1,00:25:20,NA,4
24675832,NA,COMPLETED,NA,0.369,0.001,9,0.5,IW,11,1,00:19:04,NA,4
24675833,NA,FAILED,NA,0.369,0.001,10,0.5,IW,11,1,7-14:18:47,NA,4
24675834,NA,COMPLETED,NA,0.369,0.001,11,0.5,IW,11,1,01:35:32,NA,4
24675835,NA,COMPLETED,NA,0.369,0.001,12,0.5,IW,11,1,00:49:04,NA,4
24675836,NA,COMPLETED,NA,0.369,0.001,13,0.5,IW,11,1,04:47:24,NA,4
24675837,NA,COMPLETED,NA,0.369,0.001,14,0.5,IW,11,1,00:41:34,NA,4
24675838,NA,COMPLETED,NA,0.369,0.001,15,0.5,IW,11,1,01:02:18,NA,4
24675839,NA,COMPLETED,NA,0.369,0.001,16,0.5,IW,11,1,01:29:28,NA,4
24675840,NA,COMPLETED,NA,0.369,0.001,17,0.5,IW,11,1,00:24:12,NA,4
24675841,NA,"TIMEOUT,CANCELLED",NA,0.369,0.001,18,0.5,IW,11,1,9-23:00:30,NA,4
24675842,NA,COMPLETED,NA,0.369,0.001,19,0.5,IW,11,1,00:38:05,NA,4
24675843,NA,COMPLETED,NA,0.369,0.001,20,0.5,IW,11,1,00:45:58,NA,4
24675844,NA,COMPLETED,NA,0.369,0.001,21,0.5,IW,11,1,00:34:04,NA,4
24675853,NA,COMPLETED,NA,0.369,0.001,30,0.5,IW,11,1,00:51:10,NA,4
24675849,NA,COMPLETED,NA,0.369,0.001,26,0.5,IW,11,1,01:27:19,NA,4
24675848,NA,COMPLETED,NA,0.369,0.001,25,0.5,IW,11,1,00:46:35,NA,4
24675855,NA,COMPLETED,NA,0.369,0.001,32,0.5,IW,11,1,01:45:55,NA,4
24675851,NA,COMPLETED,NA,0.369,0.001,28,0.5,IW,11,1,00:43:16,NA,4
24675858,NA,COMPLETED,NA,0.369,0.001,35,0.5,IW,11,1,01:19:32,NA,4
24675847,NA,COMPLETED,NA,0.369,0.001,24,0.5,IW,11,1,06:59:21,NA,4
24675846,NA,COMPLETED,NA,0.369,0.001,23,0.5,IW,11,1,00:37:57,NA,4
24675845,NA,COMPLETED,NA,0.369,0.001,22,0.5,IW,11,1,12:43:42,NA,4
24675854,NA,COMPLETED,NA,0.369,0.001,31,0.5,IW,11,1,03:03:02,NA,4
24675852,NA,COMPLETED,NA,0.369,0.001,29,0.5,IW,11,1,00:48:59,NA,4
24675850,NA,COMPLETED,NA,0.369,0.001,27,0.5,IW,11,1,05:41:18,NA,4
24675857,NA,COMPLETED,NA,0.369,0.001,34,0.5,IW,11,1,01:35:55,NA,4
24675856,NA,COMPLETED,NA,0.369,0.001,33,0.5,IW,11,1,11:41:13,NA,4
24675859,NA,COMPLETED,NA,0.369,0.001,36,0.5,IW,11,1,01:45:07,NA,4
24675860,NA,COMPLETED,NA,0.369,0.001,37,0.5,IW,11,1,01:51:16,NA,4
24675861,NA,COMPLETED,NA,0.369,0.001,38,0.5,IW,11,1,06:07:56,NA,4
24675862,NA,COMPLETED,NA,0.369,0.001,39,0.5,IW,11,1,00:19:53,NA,4
24675863,NA,COMPLETED,NA,0.369,0.001,40,0.5,IW,11,1,03:49:23,NA,4
24675864,NA,COMPLETED,NA,0.369,0.001,41,0.5,IW,11,1,06:38:46,NA,4
24675865,NA,COMPLETED,NA,0.369,0.001,42,0.5,IW,11,1,03:48:56,NA,4
24675866,NA,COMPLETED,NA,0.369,0.001,43,0.5,IW,11,1,01:17:19,NA,4
24675867,NA,COMPLETED,NA,0.369,0.001,44,0.5,IW,11,1,00:38:29,NA,4
24675868,NA,COMPLETED,NA,0.369,0.001,45,0.5,IW,11,1,00:37:36,NA,4
24675869,NA,COMPLETED,NA,0.369,0.001,46,0.5,IW,11,1,03:16:25,NA,4
24675870,NA,COMPLETED,NA,0.369,0.001,47,0.5,IW,11,1,01:42:12,NA,4
24675871,NA,COMPLETED,NA,0.369,0.001,48,0.5,IW,11,1,00:49:35,NA,4
24675872,NA,FAILED,NA,0.369,0.001,49,0.5,IW,11,1,5-21:21:12,NA,4
24675873,NA,FAILED,NA,0.369,0.001,50,0.5,IW,11,1,5-21:28:51,NA,4
24675875,NA,COMPLETED,NA,0.369,0.001,52,0.5,IW,11,1,01:47:28,NA,4
24675874,NA,COMPLETED,NA,0.369,0.001,51,0.5,IW,11,1,01:05:51,NA,4
24675876,NA,COMPLETED,NA,0.369,0.001,53,0.5,IW,11,1,06:12:00,NA,4
24675877,NA,COMPLETED,NA,0.369,0.001,54,0.5,IW,11,1,00:28:16,NA,4
24675878,NA,COMPLETED,NA,0.369,0.001,55,0.5,IW,11,1,00:53:52,NA,4
24675879,NA,COMPLETED,NA,0.369,0.001,56,0.5,IW,11,1,05:28:30,NA,4
24675881,NA,COMPLETED,NA,0.369,0.001,58,0.5,IW,11,1,4-15:47:52,NA,4
24675880,NA,COMPLETED,NA,0.369,0.001,57,0.5,IW,11,1,00:27:43,NA,4
24675882,NA,COMPLETED,NA,0.369,0.001,59,0.5,IW,11,1,01:00:32,NA,4
24675883,NA,COMPLETED,NA,0.369,0.001,60,0.5,IW,11,1,00:32:39,NA,4
24675884,NA,COMPLETED,NA,0.369,0.001,61,0.5,IW,11,1,03:04:12,NA,4
24675886,NA,COMPLETED,NA,0.369,0.001,63,0.5,IW,11,1,01:51:32,NA,4
24675885,NA,COMPLETED,NA,0.369,0.001,62,0.5,IW,11,1,00:25:43,NA,4
24675887,NA,COMPLETED,NA,0.369,0.001,64,0.5,IW,11,1,02:32:09,NA,4
24675888,NA,COMPLETED,NA,0.369,0.001,65,0.5,IW,11,1,02:12:38,NA,4
24675889,NA,COMPLETED,NA,0.369,0.001,66,0.5,IW,11,1,03:49:17,NA,4
24675890,NA,COMPLETED,NA,0.369,0.001,67,0.5,IW,11,1,00:44:10,NA,4
24675891,NA,COMPLETED,NA,0.369,0.001,68,0.5,IW,11,1,00:18:33,NA,4
24675892,NA,COMPLETED,NA,0.369,0.001,69,0.5,IW,11,1,03:16:43,NA,4
24675893,NA,COMPLETED,NA,0.369,0.001,70,0.5,IW,11,1,00:29:25,NA,4
24675894,NA,COMPLETED,NA,0.369,0.001,71,0.5,IW,11,1,00:13:24,NA,4
24675895,NA,COMPLETED,NA,0.369,0.001,72,0.5,IW,11,1,00:28:44,NA,4
24675896,NA,COMPLETED,NA,0.369,0.001,73,0.5,IW,11,1,00:43:25,NA,4
24675897,NA,COMPLETED,NA,0.369,0.001,74,0.5,IW,11,1,03:20:39,NA,4
24675898,NA,COMPLETED,NA,0.369,0.001,75,0.5,IW,11,1,00:29:25,NA,4
24675899,NA,COMPLETED,NA,0.369,0.001,76,0.5,IW,11,1,02:29:19,NA,4
24675900,NA,COMPLETED,NA,0.369,0.001,77,0.5,IW,11,1,00:48:16,NA,4
24675901,NA,COMPLETED,NA,0.369,0.001,78,0.5,IW,11,1,01:37:02,NA,4
24675902,NA,COMPLETED,NA,0.369,0.001,79,0.5,IW,11,1,01:45:50,NA,4
24675903,NA,COMPLETED,NA,0.369,0.001,80,0.5,IW,11,1,02:10:00,NA,4
24675904,NA,COMPLETED,NA,0.369,0.001,81,0.5,IW,11,1,00:32:27,NA,4
24675905,NA,COMPLETED,NA,0.369,0.001,82,0.5,IW,11,1,00:28:14,NA,4
24675906,NA,COMPLETED,NA,0.369,0.001,83,0.5,IW,11,1,00:34:46,NA,4
24675907,NA,COMPLETED,NA,0.369,0.001,84,0.5,IW,11,1,01:20:53,NA,4
24675908,NA,COMPLETED,NA,0.369,0.001,85,0.5,IW,11,1,04:18:01,NA,4
24675909,NA,COMPLETED,NA,0.369,0.001,86,0.5,IW,11,1,01:06:43,NA,4
24759018,NA,COMPLETED,NA,0.369,0.001,1,1,IW,11,1,04:46:55,NA,4
24759042,NA,COMPLETED,NA,0.369,0.001,2,1,IW,11,1,10:15:53,NA,4
24759043,NA,COMPLETED,NA,0.369,0.001,3,1,IW,11,1,2-21:45:49,NA,4
24759044,NA,COMPLETED,NA,0.369,0.001,4,1,IW,11,1,06:21:43,NA,4
24759045,NA,COMPLETED,NA,0.369,0.001,5,1,IW,11,1,10:57:04,NA,4
24759046,NA,COMPLETED,NA,0.369,0.001,6,1,IW,11,1,00:00:09,NA,4
24759047,NA,COMPLETED,NA,0.369,0.001,7,1,IW,11,1,10:43:40,NA,4
24759048,NA,COMPLETED,NA,0.369,0.001,8,1,IW,11,1,13:20:06,NA,4
24759049,NA,COMPLETED,NA,0.369,0.001,9,1,IW,11,1,1-07:24:19,NA,4
24759050,NA,COMPLETED,NA,0.369,0.001,10,1,IW,11,1,03:01:12,NA,4
24759051,NA,COMPLETED,NA,0.369,0.001,11,1,IW,11,1,14:52:20,NA,4
24759052,NA,COMPLETED,NA,0.369,0.001,12,1,IW,11,1,7-20:48:26,NA,4
24759053,NA,COMPLETED,NA,0.369,0.001,13,1,IW,11,1,09:47:59,NA,4
24759055,NA,COMPLETED,NA,0.369,0.001,15,1,IW,11,1,14:15:16,NA,4
24759054,NA,COMPLETED,NA,0.369,0.001,14,1,IW,11,1,13:40:32,NA,4
24759057,NA,COMPLETED,NA,0.369,0.001,17,1,IW,11,1,17:45:43,NA,4
24759056,NA,COMPLETED,NA,0.369,0.001,16,1,IW,11,1,05:41:04,NA,4
24759058,NA,COMPLETED,NA,0.369,0.001,18,1,IW,11,1,2-07:30:10,NA,4
24759059,NA,COMPLETED,NA,0.369,0.001,19,1,IW,11,1,13:04:35,NA,4
24759061,NA,COMPLETED,NA,0.369,0.001,21,1,IW,11,1,20:38:35,NA,4
24759060,NA,COMPLETED,NA,0.369,0.001,20,1,IW,11,1,02:50:57,NA,4
24759062,NA,COMPLETED,NA,0.369,0.001,22,1,IW,11,1,06:07:24,NA,4
24759064,NA,COMPLETED,NA,0.369,0.001,24,1,IW,11,1,23:10:55,NA,4
24759063,NA,COMPLETED,NA,0.369,0.001,23,1,IW,11,1,14:46:23,NA,4
24759066,NA,COMPLETED,NA,0.369,0.001,26,1,IW,11,1,17:41:17,NA,4
24759065,NA,COMPLETED,NA,0.369,0.001,25,1,IW,11,1,02:41:47,NA,4
24675910,NA,COMPLETED,NA,0.369,0.001,87,0.5,IW,11,1,01:17:10,NA,4
24675911,NA,COMPLETED,NA,0.369,0.001,88,0.5,IW,11,1,08:27:28,NA,4
24675912,NA,COMPLETED,NA,0.369,0.001,89,0.5,IW,11,1,00:23:11,NA,4
24759067,NA,COMPLETED,NA,0.369,0.001,27,1,IW,11,1,07:15:01,NA,4
24759068,NA,COMPLETED,NA,0.369,0.001,28,1,IW,11,1,08:58:57,NA,4
24759070,NA,COMPLETED,NA,0.369,0.001,30,1,IW,11,1,00:00:07,NA,4
24759069,NA,COMPLETED,NA,0.369,0.001,29,1,IW,11,1,04:19:32,NA,4
24759071,NA,COMPLETED,NA,0.369,0.001,31,1,IW,11,1,09:32:59,NA,4
24759072,NA,COMPLETED,NA,0.369,0.001,32,1,IW,11,1,06:12:52,NA,4
24759073,NA,COMPLETED,NA,0.369,0.001,33,1,IW,11,1,5-21:44:36,NA,4
24759075,NA,COMPLETED,NA,0.369,0.001,35,1,IW,11,1,10:22:49,NA,4
24759074,NA,COMPLETED,NA,0.369,0.001,34,1,IW,11,1,05:06:21,NA,4
24759076,NA,COMPLETED,NA,0.369,0.001,36,1,IW,11,1,2-07:52:38,NA,4
24759077,NA,COMPLETED,NA,0.369,0.001,37,1,IW,11,1,07:01:39,NA,4
24759078,NA,COMPLETED,NA,0.369,0.001,38,1,IW,11,1,1-00:13:45,NA,4
24759079,NA,COMPLETED,NA,0.369,0.001,39,1,IW,11,1,11:35:04,NA,4
24759080,NA,COMPLETED,NA,0.369,0.001,40,1,IW,11,1,5-15:02:37,NA,4
24759081,NA,COMPLETED,NA,0.369,0.001,41,1,IW,11,1,15:33:34,NA,4
24675913,NA,FAILED,NA,0.369,0.001,90,0.5,IW,11,1,4-10:39:26,NA,4
24759082,NA,COMPLETED,NA,0.369,0.001,42,1,IW,11,1,15:21:22,NA,4
24759083,NA,COMPLETED,NA,0.369,0.001,43,1,IW,11,1,04:20:38,NA,4
24759085,NA,COMPLETED,NA,0.369,0.001,45,1,IW,11,1,12:02:02,NA,4
24759084,NA,COMPLETED,NA,0.369,0.001,44,1,IW,11,1,02:51:24,NA,4
24759086,NA,COMPLETED,NA,0.369,0.001,46,1,IW,11,1,01:41:38,NA,4
24759088,NA,COMPLETED,NA,0.369,0.001,48,1,IW,11,1,2-18:34:48,NA,4
24759087,NA,COMPLETED,NA,0.369,0.001,47,1,IW,11,1,06:18:11,NA,4
24759089,NA,COMPLETED,NA,0.369,0.001,49,1,IW,11,1,02:21:39,NA,4
24759090,NA,COMPLETED,NA,0.369,0.001,50,1,IW,11,1,1-03:47:08,NA,4
24759091,NA,COMPLETED,NA,0.369,0.001,51,1,IW,11,1,02:03:04,NA,4
24759092,NA,COMPLETED,NA,0.369,0.001,52,1,IW,11,1,21:47:38,NA,4
24675914,NA,COMPLETED,NA,0.369,0.001,91,0.5,IW,11,1,09:13:06,NA,4
24759094,NA,COMPLETED,NA,0.369,0.001,54,1,IW,11,1,20:29:32,NA,4
24759093,NA,COMPLETED,NA,0.369,0.001,53,1,IW,11,1,02:31:14,NA,4
24759095,NA,COMPLETED,NA,0.369,0.001,55,1,IW,11,1,05:50:23,NA,4
24759096,NA,COMPLETED,NA,0.369,0.001,56,1,IW,11,1,2-20:56:15,NA,4
24759097,NA,COMPLETED,NA,0.369,0.001,57,1,IW,11,1,02:36:23,NA,4
24675915,NA,COMPLETED,NA,0.369,0.001,92,0.5,IW,11,1,04:07:53,NA,4
24759098,NA,COMPLETED,NA,0.369,0.001,58,1,IW,11,1,00:00:08,NA,4
24759099,NA,COMPLETED,NA,0.369,0.001,59,1,IW,11,1,00:00:05,NA,4
24759100,NA,COMPLETED,NA,0.369,0.001,60,1,IW,11,1,06:09:16,NA,4
24759101,NA,COMPLETED,NA,0.369,0.001,61,1,IW,11,1,01:18:08,NA,4
24759102,NA,COMPLETED,NA,0.369,0.001,62,1,IW,11,1,14:28:37,NA,4
24759103,NA,COMPLETED,NA,0.369,0.001,63,1,IW,11,1,1-00:15:13,NA,4
24759104,NA,COMPLETED,NA,0.369,0.001,64,1,IW,11,1,1-23:34:37,NA,4
24759105,NA,COMPLETED,NA,0.369,0.001,65,1,IW,11,1,15:19:31,NA,4
24759106,NA,COMPLETED,NA,0.369,0.001,66,1,IW,11,1,03:23:58,NA,4
24675916,NA,COMPLETED,NA,0.369,0.001,93,0.5,IW,11,1,00:27:01,NA,4
24675917,NA,COMPLETED,NA,0.369,0.001,94,0.5,IW,11,1,00:45:23,NA,4
24675918,NA,COMPLETED,NA,0.369,0.001,95,0.5,IW,11,1,00:56:25,NA,4
24675919,NA,COMPLETED,NA,0.369,0.001,96,0.5,IW,11,1,00:56:06,NA,4
24759107,NA,COMPLETED,NA,0.369,0.001,67,1,IW,11,1,00:00:08,NA,4
24759108,NA,COMPLETED,NA,0.369,0.001,68,1,IW,11,1,1-08:59:00,NA,4
24675920,NA,COMPLETED,NA,0.369,0.001,97,0.5,IW,11,1,01:05:26,NA,4
24759109,NA,COMPLETED,NA,0.369,0.001,69,1,IW,11,1,16:55:07,NA,4
24675921,NA,COMPLETED,NA,0.369,0.001,98,0.5,IW,11,1,02:23:54,NA,4
24759110,NA,COMPLETED,NA,0.369,0.001,70,1,IW,11,1,08:18:45,NA,4
24675922,NA,COMPLETED,NA,0.369,0.001,99,0.5,IW,11,1,00:00:10,NA,4
24675923,NA,COMPLETED,NA,0.369,0.001,100,0.5,IW,11,1,03:07:40,NA,4
24759111,NA,COMPLETED,NA,0.369,0.001,71,1,IW,11,1,04:06:29,NA,4
24759112,NA,COMPLETED,NA,0.369,0.001,72,1,IW,11,1,02:53:32,NA,4
24675924,NA,COMPLETED,NA,0.091,1e-4,1,0.5,IW,11,1,00:42:06,NA,4
24759113,NA,"CANCELLED,TIMEOUT",NA,0.369,0.001,73,1,IW,11,1,9-23:00:06,NA,4
24759114,NA,COMPLETED,NA,0.369,0.001,74,1,IW,11,1,1-08:02:09,NA,4
24675925,NA,COMPLETED,NA,0.091,1e-4,2,0.5,IW,11,1,01:01:16,NA,4
24759115,NA,COMPLETED,NA,0.369,0.001,75,1,IW,11,1,04:05:32,NA,4
24759116,NA,COMPLETED,NA,0.369,0.001,76,1,IW,11,1,21:00:36,NA,4
24675926,NA,COMPLETED,NA,0.091,1e-4,3,0.5,IW,11,1,00:57:36,NA,4
24675927,NA,COMPLETED,NA,0.091,1e-4,4,0.5,IW,11,1,00:28:02,NA,4
24759117,NA,COMPLETED,NA,0.369,0.001,77,1,IW,11,1,01:52:42,NA,4
24675928,NA,COMPLETED,NA,0.091,1e-4,5,0.5,IW,11,1,00:53:32,NA,4
24675929,NA,COMPLETED,NA,0.091,1e-4,6,0.5,IW,11,1,00:50:53,NA,4
24759119,NA,FAILED,NA,0.369,0.001,79,1,IW,11,1,05:26:53,NA,4
24759118,NA,FAILED,NA,0.369,0.001,78,1,IW,11,1,05:26:53,NA,4
24759120,NA,COMPLETED,NA,0.369,0.001,80,1,IW,11,1,05:57:50,NA,4
24759121,NA,COMPLETED,NA,0.369,0.001,81,1,IW,11,1,07:53:25,NA,4
24759130,NA,COMPLETED,NA,0.369,0.001,90,1,IW,11,1,06:10:28,NA,4
24759131,NA,COMPLETED,NA,0.369,0.001,91,1,IW,11,1,07:31:36,NA,4
24759129,NA,COMPLETED,NA,0.369,0.001,89,1,IW,11,1,1-23:24:31,NA,4
24759132,NA,COMPLETED,NA,0.369,0.001,92,1,IW,11,1,03:39:40,NA,4
24759142,NA,COMPLETED,NA,0.091,0.001,2,1,IW,11,1,09:38:30,NA,4
24759134,NA,COMPLETED,NA,0.369,0.001,94,1,IW,11,1,01:50:44,NA,4
24759133,NA,COMPLETED,NA,0.369,0.001,93,1,IW,11,1,06:31:55,NA,4
24759135,NA,COMPLETED,NA,0.369,0.001,95,1,IW,11,1,1-08:22:12,NA,4
24759139,NA,COMPLETED,NA,0.369,0.001,99,1,IW,11,1,00:00:07,NA,4
24759141,NA,COMPLETED,NA,0.091,0.001,1,1,IW,11,1,01:39:31,NA,4
24759137,NA,COMPLETED,NA,0.369,0.001,97,1,IW,11,1,02:59:59,NA,4
24759136,NA,COMPLETED,NA,0.369,0.001,96,1,IW,11,1,02:17:48,NA,4
24759138,NA,COMPLETED,NA,0.369,0.001,98,1,IW,11,1,4-04:06:32,NA,4
24759140,NA,COMPLETED,NA,0.369,0.001,100,1,IW,11,1,21:47:14,NA,4
24759125,NA,COMPLETED,NA,0.369,0.001,85,1,IW,11,1,2-12:44:55,NA,4
24759126,NA,COMPLETED,NA,0.369,0.001,86,1,IW,11,1,2-11:40:06,NA,4
24759128,NA,COMPLETED,NA,0.369,0.001,88,1,IW,11,1,8-21:56:00,NA,4
24759122,NA,COMPLETED,NA,0.369,0.001,82,1,IW,11,1,19:34:46,NA,4
24759127,NA,COMPLETED,NA,0.369,0.001,87,1,IW,11,1,05:39:25,NA,4
24759123,NA,COMPLETED,NA,0.369,0.001,83,1,IW,11,1,04:47:29,NA,4
24759124,NA,COMPLETED,NA,0.369,0.001,84,1,IW,11,1,6-17:02:18,NA,4
24759143,NA,COMPLETED,NA,0.091,0.001,3,1,IW,11,1,04:53:39,NA,4
24675930,NA,COMPLETED,NA,0.091,1e-4,7,0.5,IW,11,1,00:37:16,NA,4
24759144,NA,COMPLETED,NA,0.091,0.001,4,1,IW,11,1,04:40:18,NA,4
24759145,NA,COMPLETED,NA,0.091,0.001,5,1,IW,11,1,02:26:58,NA,4
24759147,NA,COMPLETED,NA,0.091,0.001,7,1,IW,11,1,02:18:26,NA,4
24759146,NA,COMPLETED,NA,0.091,0.001,6,1,IW,11,1,03:07:01,NA,4
24759148,NA,COMPLETED,NA,0.091,0.001,8,1,IW,11,1,03:46:05,NA,4
24675931,NA,COMPLETED,NA,0.091,1e-4,8,0.5,IW,11,1,00:47:15,NA,4
24759150,NA,COMPLETED,NA,0.091,0.001,9,1,IW,11,1,04:04:53,NA,4
24759152,NA,COMPLETED,NA,0.091,0.001,11,1,IW,11,1,02:05:39,NA,4
24759151,NA,COMPLETED,NA,0.091,0.001,10,1,IW,11,1,02:21:16,NA,4
24759153,NA,COMPLETED,NA,0.091,0.001,12,1,IW,11,1,05:45:55,NA,4
24675932,NA,COMPLETED,NA,0.091,1e-4,9,0.5,IW,11,1,00:46:51,NA,4
24675933,NA,COMPLETED,NA,0.091,1e-4,10,0.5,IW,11,1,00:55:21,NA,4
24759154,NA,COMPLETED,NA,0.091,0.001,13,1,IW,11,1,03:32:28,NA,4
24759155,NA,COMPLETED,NA,0.091,0.001,14,1,IW,11,1,01:21:18,NA,4
24759156,NA,COMPLETED,NA,0.091,0.001,15,1,IW,11,1,07:11:11,NA,4
24759157,NA,COMPLETED,NA,0.091,0.001,16,1,IW,11,1,03:28:01,NA,4
24759158,NA,COMPLETED,NA,0.091,0.001,17,1,IW,11,1,01:57:55,NA,4
24675934,NA,COMPLETED,NA,0.091,1e-4,11,0.5,IW,11,1,00:40:56,NA,4
24759159,NA,COMPLETED,NA,0.091,0.001,18,1,IW,11,1,05:01:33,NA,4
24759160,NA,COMPLETED,NA,0.091,0.001,19,1,IW,11,1,04:22:36,NA,4
24675935,NA,COMPLETED,NA,0.091,1e-4,12,0.5,IW,11,1,00:52:00,NA,4
24759161,NA,COMPLETED,NA,0.091,0.001,20,1,IW,11,1,03:01:11,NA,4
24675936,NA,COMPLETED,NA,0.091,1e-4,13,0.5,IW,11,1,00:57:32,NA,4
24759162,NA,COMPLETED,NA,0.091,0.001,21,1,IW,11,1,01:58:44,NA,4
24759163,NA,COMPLETED,NA,0.091,0.001,22,1,IW,11,1,01:57:40,NA,4
